h,race
5.7637833796207206e-11,0
3.4816101955915614e-12,1
4.4285069361887686e-11,1
3.102254217321904e-11,1
3.6720121468347185e-12,1
3.735894831553248e-12,0
3.6398175448878335e-12,0
1.5805679729829214e-11,0
2.323445385910121e-11,0
3.919284434772119e-11,1
4.114201850459372e-12,1
2.6539075820012678e-11,1
1.2824443150168246e-11,1
2.5040560440402515e-11,0
1.7470101253760558e-11,1
2.826125706469002e-11,1
1.2459357115393481e-11,1
3.6487099568059675e-11,1
1.3807515362563478e-11,1
3.735894831553248e-12,0
2.2299816360662014e-11,1
3.209944825158684e-11,0
3.6398175448878335e-12,0
6.11335776755587e-11,0
2.7872034528945487e-11,1
5.11888440371424e-11,1
1.396841203749691e-11,0
1.1805441978137629e-11,1
1.2295146401979487e-11,1
3.574511736575177e-12,1
2.396315375094894e-11,1
2.058790357001246e-11,1
3.735894831553248e-12,0
1.7314508861488427e-11,0
7.58493755035204e-11,1
4.2334940350854744e-11,1
1.9023923570717654e-11,0
3.760533786013271e-11,0
2.0899610233374057e-11,0
5.7882574953648525e-11,1
3.4602896590183465e-12,0
5.389166988164317e-11,1
2.9834943302720793e-11,1
3.302446172685154e-11,1
3.574511736575177e-12,1
3.774401432876656e-12,1
1.362876053511336e-11,1
1.798677425003218e-11,0
6.857618029930897e-11,1
1.4237313428134504e-11,1
3.4816101955915614e-12,1
4.114201850459372e-12,1
3.574511736575177e-12,1
3.4602896590183465e-12,0
1.72289723672463e-11,1
2.3970593549790275e-11,0
1.2559671025066365e-11,1
2.184272894813451e-11,1
2.3141668969032488e-11,0
1.4338829430540408e-11,0
1.573579809228499e-11,0
1.7400364672108135e-11,0
1.5449914640226224e-11,1
1.3888653958505262e-11,0
1.7123253045508238e-11,1
3.574511736575177e-12,1
3.735894831553248e-12,0
1.3972879932209025e-11,1
2.2864164969537487e-11,0
3.6720121468347185e-12,1
3.995134638553143e-12,1
3.774401432876656e-12,1
1.2846906953248764e-11,1
1.8887031747562104e-11,0
1.4901600587270186e-11,0
2.202840847723111e-10,1
1.5801421182861295e-11,1
1.3781041205163265e-11,0
3.4602896590183465e-12,0
1.2366098968745696e-11,1
1.864819863206595e-11,1
1.947873593546126e-11,0
3.774401432876656e-12,1
3.7923048800885367e-11,1
3.6720121468347185e-12,1
4.3670362534120815e-11,1
1.98601126903523e-11,0
3.574511736575177e-12,1
3.4602896590183465e-12,0
2.344463378561171e-11,1
4.171634855993822e-12,0
1.3782765196559229e-11,0
3.4602896590183465e-12,0
3.4602896590183465e-12,0
1.5451640792812708e-11,1
3.3930387353254176e-12,1
3.4816101955915614e-12,1
4.830426375034163e-11,1
4.688815175649034e-11,1
2.5028286261258982e-11,0
3.2713434551835155e-11,1
1.3425093313603517e-11,1
1.792879598371658e-11,1
3.666642684636173e-11,1
2.4393084788309647e-11,1
3.5480491106527158e-12,0
3.4602896590183465e-12,0
3.4602896590183465e-12,0
3.995134638553143e-12,1
3.4602896590183465e-12,0
1.468612318435516e-11,0
4.239618905835297e-12,1
4.6262833143056846e-11,1
1.954936278389694e-11,1
5.399894102068747e-11,1
2.947996446558583e-11,1
3.774401432876656e-12,1
2.000728745909516e-11,0
1.2232198092201333e-11,1
1.1574121307096252e-10,1
1.546810427803881e-11,1
2.18618438783832e-10,0
1.80342521868847e-11,1
1.2926638998946155e-11,1
1.9057703341925354e-11,0
1.2588684366977512e-11,1
1.580261750487575e-11,0
1.328199241962743e-11,0
1.2635312564792795e-11,1
1.7467424657375824e-11,0
1.278056090469018e-11,1
2.7553003653372734e-11,1
3.4816101955915614e-12,1
7.611435129561116e-11,1
1.7858095780022156e-11,1
3.3930387353254176e-12,1
5.125265681100443e-11,1
1.2810615576094487e-11,1
2.8294827580664012e-11,0
1.3945029479795069e-11,1
3.735894831553248e-12,0
1.3511750071554744e-11,1
1.5268785993893804e-11,1
3.995134638553143e-12,1
3.774401432876656e-12,1
1.2847231829388735e-11,1
1.4783216954419277e-11,0
2.7489919757516342e-11,1
3.3930387353254176e-12,1
3.3930387353254176e-12,1
1.3584460600183813e-11,0
3.6720121468347185e-12,1
4.371863615180405e-12,1
3.995134638553143e-12,1
1.5989094649936695e-11,0
3.3930387353254176e-12,1
1.4354469984575046e-11,1
3.774401432876656e-12,1
1.3620714277514913e-11,0
3.4602896590183465e-12,0
3.4602896590183465e-12,0
1.53546789304013e-11,0
3.5480491106527158e-12,0
1.8066026765164335e-11,1
3.3930387353254176e-12,1
3.4816101955915614e-12,1
3.4602896590183465e-12,0
4.114201850459372e-12,1
1.7412893270910715e-11,1
1.9693230824789475e-11,1
3.2947255275726684e-11,1
3.6720121468347185e-12,1
2.3194940728482086e-11,1
2.194071705761865e-11,0
3.4816101955915614e-12,1
2.3829922079175945e-11,0
4.371863615180405e-12,1
1.5556851446928907e-11,0
1.2815637704814257e-11,1
1.4403347195363302e-11,0
3.4816101955915614e-12,1
1.5464575168718186e-11,1
3.735894831553248e-12,0
3.5480491106527158e-12,0
3.4602896590183465e-12,0
1.7020493576807077e-11,0
1.4768931103398508e-11,0
3.735894831553248e-12,0
3.9126917886551025e-11,1
1.7702223545254904e-11,1
7.147434320702404e-11,1
2.74145815642796e-11,1
1.7874234879960723e-11,1
4.116449626534832e-11,1
3.4602896590183465e-12,0
2.073203080317312e-11,0
2.8291221247017758e-11,1
7.661042428535757e-11,1
3.5480491106527158e-12,0
3.3930387353254176e-12,1
2.2546101602431065e-11,0
3.4816101955915614e-12,1
2.3301838028613144e-11,1
2.177402359300395e-11,0
3.6720121468347185e-12,1
3.454543972422547e-11,1
3.4602896590183465e-12,0
5.156552009943695e-11,0
2.25259753439154e-11,1
3.6398175448878335e-12,0
1.550904429899583e-11,0
1.209592687694279e-10,0
4.678300529585266e-11,0
2.6015301090839556e-11,1
3.774401432876656e-12,1
2.173123820213385e-11,1
1.7467451244885273e-11,1
1.8845652499466316e-11,1
4.519802630556573e-11,0
1.7840047050962867e-11,0
1.3795844556394897e-11,0
1.9185506326103983e-11,0
4.239618905835297e-12,1
1.5278997539313727e-11,0
2.5342323938606164e-11,1
3.205016003432941e-11,0
1.7001495255905192e-11,0
2.3257971283678125e-11,1
2.3076864535713137e-11,0
1.7169590221584564e-11,0
5.98693130077136e-11,1
3.4602896590183465e-12,0
3.4922048464924987e-11,1
4.759142922964628e-11,1
1.3166351961662923e-11,0
1.3587900313009486e-11,0
3.774401432876656e-12,1
1.3913207722905173e-11,1
7.308501594626899e-11,0
6.827567597610907e-11,1
3.8580086009257794e-11,0
1.874076418160543e-11,1
1.6890998466503577e-11,1
1.742678746995719e-11,0
5.95819837835187e-11,1
3.574511736575177e-12,1
1.6326723283171087e-11,1
3.4602896590183465e-12,0
6.513588981830227e-11,0
4.114201850459372e-12,1
8.90542922517968e-11,0
1.2752944692258265e-11,1
1.4583846464655623e-11,0
3.3930387353254176e-12,1
4.264611330560579e-11,0
1.3999891427416894e-11,0
2.4244752137181024e-11,1
3.4816101955915614e-12,1
2.2391346632922637e-11,1
1.359213367071402e-11,1
3.6311162320925515e-11,1
3.4602896590183465e-12,0
2.942650244272162e-11,0
3.5480491106527158e-12,0
3.3930387353254176e-12,1
2.9977988998421706e-11,1
7.310603387704386e-11,1
3.995134638553143e-12,1
1.6030674446513942e-10,0
1.8938411691518363e-11,1
4.239618905835297e-12,1
3.494417212244759e-11,1
3.345466482618109e-11,0
9.58669159398222e-11,1
3.836636429751128e-12,0
3.6720121468347185e-12,1
1.2555995292434898e-11,1
1.385561206703463e-11,0
6.568550626858059e-11,1
3.4602896590183465e-12,0
7.062788250474796e-11,1
4.9267192787168144e-11,1
3.995134638553143e-12,1
2.9809877068282853e-10,0
2.726592748809413e-11,1
3.513469401953247e-11,1
3.6720121468347185e-12,1
3.6398175448878335e-12,0
2.9478849999848044e-11,0
1.3407605261586142e-11,0
1.744923009865689e-11,1
1.3756316464220207e-11,0
3.5480491106527158e-12,0
1.6699183125061554e-11,1
1.3790536643139514e-11,1
2.2671563955783008e-11,1
2.284124776511415e-11,1
1.3919357788639454e-11,0
2.864472590712747e-11,1
3.5480491106527158e-12,0
3.4602896590183465e-12,0
3.881994280306449e-12,1
1.4178674471327112e-11,1
4.053920621169171e-12,0
1.3644898334015465e-11,1
4.0291213415178636e-10,1
8.726034928010639e-11,1
6.418612158238893e-11,1
2.5245495010025326e-11,1
3.3930387353254176e-12,1
3.5480491106527158e-12,0
4.371863615180405e-12,1
2.3614833367814035e-11,1
2.013936175862476e-11,1
2.0162401301101328e-11,0
1.7581775207210552e-11,0
3.4602896590183465e-12,0
4.296424212809515e-12,0
2.1423712272316623e-11,1
4.840084207483124e-11,1
1.7184317635389672e-11,1
2.342847819952954e-11,1
3.6720121468347185e-12,1
1.4141822078804587e-11,1
3.6398175448878335e-12,0
1.9036421373191934e-11,0
2.3664626888409372e-11,0
1.4019400267903169e-11,1
3.396810635143725e-11,0
3.4816101955915614e-12,1
2.2339551693622955e-11,0
1.4131528718830453e-11,1
2.0038264688563756e-11,0
1.7808190179988423e-11,0
3.4602896590183465e-12,0
1.335951443552928e-11,0
2.3050525770866984e-11,0
3.4602896590183465e-12,0
3.4602896590183465e-12,0
2.194648283739669e-11,0
3.735894831553248e-12,0
1.389710014484014e-11,0
4.1466000001580895e-11,0
5.7887524323357676e-11,0
2.9555254979087743e-11,0
1.5244228601668186e-11,0
1.976866805552566e-11,0
1.7711348463521505e-11,1
3.388881107368955e-11,1
3.4602896590183465e-12,0
9.097014342254586e-11,1
3.4602896590183465e-12,0
3.881994280306449e-12,1
1.9811753880055724e-11,0
3.6398175448878335e-12,0
6.831520317325009e-11,1
1.2648961100190878e-11,1
1.4310117782586537e-11,0
3.574511736575177e-12,1
4.838140348457016e-11,1
3.881994280306449e-12,1
3.4602896590183465e-12,0
2.6627751293433078e-11,1
2.139493429134514e-11,1
1.2614035681565699e-11,1
1.558325249245763e-11,1
2.6315548681530413e-11,1
1.7632508551632254e-11,0
3.4435213850710413e-11,1
1.5418298610334666e-11,1
1.906768321020906e-11,0
1.604266188037116e-11,1
1.2393800218362213e-11,1
1.7307029371428836e-11,1
3.5480491106527158e-12,0
3.4816101955915614e-12,1
3.4602896590183465e-12,0
1.3018030690752765e-11,0
1.7526531714436086e-11,1
1.2570268388868495e-11,1
7.727169423743761e-11,1
2.765081665623178e-11,1
4.168473775065279e-11,1
1.4584815692610008e-11,0
4.080131739647973e-11,1
3.735894831553248e-12,0
3.3930387353254176e-12,1
3.814516428977027e-11,1
3.574511736575177e-12,1
3.4602896590183465e-12,0
1.3203871461736585e-11,0
2.2107319757425323e-11,1
1.7058749543802925e-11,1
3.4816101955915614e-12,1
3.4816101955915614e-12,1
1.9976156642441903e-11,1
4.576780672454084e-11,0
2.3316463295257328e-11,0
1.2475610046381427e-11,1
1.6782393470283987e-11,1
3.4602896590183465e-12,0
3.235567192485476e-11,1
1.4085384884263096e-11,0
2.387603319018538e-11,1
6.292072804725606e-11,0
1.9098194229430157e-11,1
4.371863615180405e-12,1
4.371863615180405e-12,1
1.230722758197319e-11,1
2.8204554101707545e-11,1
1.7985750152971202e-11,1
1.2965988294019811e-11,1
1.30830447531754e-11,1
4.580657498404893e-11,0
1.346215616895568e-11,0
1.91288512007202e-11,0
2.3509158490357537e-11,1
1.600647769178212e-11,1
1.5367619994949122e-11,0
3.5480491106527158e-12,0
3.735894831553248e-12,0
3.774401432876656e-12,1
2.7652566889250893e-11,0
1.673493662497961e-11,0
1.3906014646176624e-11,1
1.9371056530787574e-11,1
3.4816101955915614e-12,1
1.591631657085558e-11,1
2.169552919677986e-11,0
3.5480491106527158e-12,0
7.369374934166086e-11,1
1.3736146748409687e-11,0
2.3796185739256056e-11,1
3.4816101955915614e-12,1
1.523675948920926e-11,1
8.338346333270506e-11,1
1.4180831654765488e-11,1
3.4602896590183465e-12,0
2.8912576515670696e-11,0
2.94235836973933e-11,0
3.4602896590183465e-12,0
4.114201850459372e-12,1
3.596603005946643e-11,0
3.4700896500315625e-11,1
1.3179762702722638e-11,1
1.5343111564377233e-11,0
1.669448108444891e-11,0
3.881994280306449e-12,1
3.995134638553143e-12,1
4.114201850459372e-12,1
3.574511736575177e-12,1
1.470878210437686e-11,0
3.3930387353254176e-12,1
3.574511736575177e-12,1
1.5528366927830186e-11,1
1.5856540515735496e-11,1
4.114201850459372e-12,1
3.3930387353254176e-12,1
3.5480491106527158e-12,0
3.3930387353254176e-12,1
3.881994280306449e-12,1
1.475102575637928e-11,0
1.3623546709457312e-11,0
3.6398175448878335e-12,0
2.3443771888507784e-11,0
2.8252416275161435e-11,1
3.881994280306449e-12,1
1.5357834892441488e-11,1
3.4816101955915614e-12,1
1.761485984429742e-11,0
3.836636429751128e-12,0
3.796667106228831e-11,1
3.5480491106527158e-12,0
3.732505298410571e-11,1
1.2791232087596462e-10,1
3.4816101955915614e-12,1
1.7592325103110233e-11,1
3.836636429751128e-12,0
1.3942045386463973e-11,0
2.8548446111018054e-11,1
1.3925733529275297e-11,1
3.995134638553143e-12,1
3.4602896590183465e-12,0
5.5310775187283134e-11,1
2.401697011274976e-11,1
2.817485451188181e-11,1
1.452594967715362e-11,1
5.7963870626218915e-11,1
2.7263635472706322e-11,1
1.2582162686801837e-11,1
1.240895608505918e-11,1
1.7169554975455237e-11,1
7.074488390384873e-11,1
2.951017030688497e-11,0
2.7615019686110986e-10,1
3.382046990241236e-11,1
1.7818009850693503e-11,1
5.829051978671518e-11,1
4.114201850459372e-12,1
3.774401432876656e-12,1
3.7213845189794714e-11,1
1.517472986027267e-09,0
3.6398175448878335e-12,0
3.0194505960118616e-11,1
1.3803850044093807e-11,0
6.098105450884285e-11,1
1.6704053614772375e-11,1
3.6398175448878335e-12,0
4.371863615180405e-12,1
4.239618905835297e-12,1
1.3324149929632301e-11,0
1.5665313329565256e-11,0
1.3817492142249261e-11,0
3.574511736575177e-12,1
3.6398175448878335e-12,0
1.9056557848036422e-10,0
1.4217768100575065e-11,0
3.5480491106527158e-12,0
1.633563216358573e-11,0
3.881994280306449e-12,1
3.4816101955915614e-12,1
2.1102405609279757e-11,1
1.551166630615286e-11,0
2.6970025873465074e-11,0
1.4485728054443489e-11,0
1.3754451047551597e-11,1
3.3930387353254176e-12,1
3.6720121468347185e-12,1
3.5480491106527158e-12,0
6.607511810767091e-11,1
2.7636080237042095e-11,1
2.557787028130857e-11,1
1.6590027313385903e-11,0
2.645050663105636e-11,0
1.403846708203221e-11,0
3.0106547262973955e-11,1
1.632305340333196e-11,0
1.288790354378082e-10,0
3.3930387353254176e-12,1
2.5260823407935724e-11,1
2.982750758548239e-11,1
9.104937955226921e-11,0
5.461134537572574e-11,1
4.053920621169171e-12,0
1.5381018163440655e-11,1
3.4602896590183465e-12,0
4.171634855993822e-12,0
3.3930387353254176e-12,1
3.3930387353254176e-12,1
1.59704035259628e-11,1
3.3930387353254176e-12,1
1.5707104601162592e-11,0
3.574511736575177e-12,1
3.5480491106527158e-12,0
4.3817594621929616e-11,0
2.2709259563653365e-11,0
4.429311230842004e-12,0
2.2717250786358518e-11,0
1.3736146748409779e-11,0
3.3930387353254176e-12,1
2.8343891308334678e-11,1
3.6398175448878335e-12,0
1.999834960596734e-11,0
3.6720121468347185e-12,1
1.3778194291930869e-11,0
2.2995812031887542e-11,0
3.3930387353254176e-12,1
2.983240550792552e-11,1
4.114201850459372e-12,1
2.43649719513088e-11,1
1.2631949135468698e-11,1
3.4602896590183465e-12,0
3.881994280306449e-12,1
2.6388180481464164e-11,0
1.944951802065383e-11,1
5.92464899437971e-11,0
4.239618905835297e-12,1
2.2436146391905033e-11,1
3.2708165696596404e-11,1
3.3930387353254176e-12,1
4.171634855993822e-12,0
1.4363950613067331e-11,1
3.4602896590183465e-12,0
8.628909949281588e-11,1
3.909199577882851e-11,0
3.995134638553143e-12,1
1.2532421467705385e-11,1
3.0602518115190835e-11,0
3.4272206463182196e-11,0
2.7899604266988297e-11,1
2.9812173605844244e-11,1
1.4198467129957605e-11,0
1.346649520714406e-11,0
1.7210590243463723e-11,0
2.1796195838352048e-11,1
2.3676898750554994e-11,1
3.4602896590183465e-12,0
3.4816101955915614e-12,1
3.000180508950766e-11,1
3.9424705360899775e-12,0
1.6905127639905808e-11,1
2.277430284442952e-11,1
3.4602896590183465e-12,0
4.55563465141525e-11,0
1.539466453471287e-11,1
2.1629080749937456e-11,1
4.114201850459372e-12,1
3.6720121468347185e-12,1
3.4816101955915614e-12,1
3.6720121468347185e-12,1
5.3614085561603726e-11,1
1.677044088228925e-11,1
1.2812598864109696e-11,0
2.156260993425134e-11,1
2.8706068305632753e-11,1
2.4457048885165803e-11,1
2.365949006419465e-11,1
3.4816101955915614e-12,1
3.774401432876656e-12,1
3.2650380707505477e-11,0
1.3205487337518276e-11,1
3.4602896590183465e-12,0
4.8354068835759486e-11,1
3.4816101955915614e-12,1
2.3871977345393883e-11,1
3.774401432876656e-12,1
1.992919891907358e-11,1
1.5518487375208968e-11,0
1.7078514276707456e-11,0
3.735894831553248e-12,0
4.7142067526748364e-11,1
2.0182019503566603e-11,1
2.777441599851842e-11,1
2.040262659031291e-11,1
3.3930387353254176e-12,1
1.326066565694976e-11,1
1.81030737129676e-11,0
1.421337764280016e-11,1
1.376777314449101e-11,1
1.583381438222935e-11,0
1.5585042419438113e-11,1
5.263948235492458e-11,1
3.4602896590183465e-12,0
1.3156267501571661e-11,0
1.4620328866788837e-11,0
1.7304427152593162e-11,1
1.656785639373133e-11,1
4.171634855993822e-12,0
3.4602896590183465e-12,0
3.3930387353254176e-12,1
1.4649611614899405e-11,0
1.2889474791435878e-11,1
3.713374607092126e-11,1
1.601840320271174e-11,0
2.3387103443880718e-11,1
3.4602896590183465e-12,0
1.4230566157659254e-11,1
3.836636429751128e-12,0
1.5271687959040845e-11,0
4.748402716897927e-11,1
5.935436396287876e-11,0
1.3990881478429049e-11,0
2.5977575608288537e-11,1
3.6398175448878335e-12,0
4.114201850459372e-12,1
7.520655651756568e-11,0
1.251061613927615e-11,1
8.144068541472564e-11,1
1.2156802734096027e-11,1
3.836636429751128e-12,0
1.742258615020906e-11,1
3.4816101955915614e-12,1
1.5955211143186616e-11,0
1.5005481675345275e-11,0
4.296424212809515e-12,0
1.3757449706574547e-11,0
1.651286780482486e-11,1
1.996407570491568e-11,1
3.614447213823243e-11,1
1.7932016703669012e-11,1
3.3930387353254176e-12,1
3.9424705360899775e-12,0
1.678390577816193e-11,1
2.98888369063426e-11,0
1.758095711461036e-11,0
3.8897939476946546e-11,1
2.5521047712213493e-11,1
7.629453865856191e-11,1
5.445208184745142e-11,1
2.2905704571383115e-11,1
1.3899374972855431e-11,1
3.5480491106527158e-12,0
1.3616753481986038e-11,1
3.770090546362118e-11,1
3.3930387353254176e-12,1
1.984652080802752e-11,1
4.93175521159453e-11,1
4.296424212809515e-12,0
3.5480491106527158e-12,0
2.1533211147053676e-11,0
3.3930387353254176e-12,1
3.4602896590183465e-12,0
4.4371567622973233e-11,1
2.0708229900057616e-11,0
3.4602896590183465e-12,0
1.5182135268511966e-11,1
3.4602896590183465e-12,0
1.9405815163149836e-11,0
3.5480491106527158e-12,0
2.0034448818967342e-11,1
1.7405338458049363e-11,0
3.774401432876656e-12,1
4.371863615180405e-12,1
1.3808266148980614e-11,0
4.296424212809515e-12,0
3.6398175448878335e-12,0
1.310554786158615e-11,0
2.5199108934428673e-11,1
3.735894831553248e-12,0
1.4182555374001157e-11,0
3.6398175448878335e-12,0
3.735894831553248e-12,0
1.8988402369269296e-11,0
1.998530009854885e-11,0
3.995134638553143e-12,1
1.4647648340208948e-11,0
1.658870422115435e-11,1
2.377824867826471e-11,1
2.1809372825424744e-11,1
1.457192030393251e-11,1
2.8113719547514746e-11,1
1.4146753880158454e-11,0
3.3930387353254176e-12,1
3.3930387353254176e-12,1
1.7017318534410626e-11,0
2.165080700766559e-11,0
4.171634855993822e-12,0
2.1533898707766054e-11,0
1.8581449979316674e-11,0
1.4293884454127363e-11,1
1.9229238708541235e-11,1
2.3341335874988148e-11,0
1.7698972852980443e-11,1
1.417372211300193e-11,1
4.114201850459372e-12,1
1.8418268338054232e-11,1
2.3040474394404254e-11,1
1.5621374237393302e-11,1
3.881994280306449e-12,1
1.9894781256580126e-11,1
1.6975426198630718e-11,0
4.028727114197721e-11,1
3.881994280306449e-12,1
2.8287230937400662e-11,0
3.4816101955915614e-12,1
5.1108009026801394e-11,0
1.3838440402336692e-11,1
1.3917791630698534e-11,0
1.652944183015813e-11,0
1.91442347201754e-11,0
3.3930387353254176e-12,1
1.524166281948526e-11,1
6.773374150872038e-11,1
1.551464798932031e-11,0
3.6720121468347185e-12,1
3.021401664715986e-11,1
3.6172905716569736e-11,1
2.060979788865555e-11,1
2.8958771475150274e-11,1
2.076648983424281e-11,1
1.510205364341819e-11,1
1.5971610570488716e-11,1
3.4816101955915614e-12,1
2.706124109785188e-11,1
1.3896040114957649e-11,0
2.7432731043715296e-11,1
3.4602896590183465e-12,0
3.5480491106527158e-12,0
1.3879492566875904e-11,0
4.371863615180405e-12,1
1.9340761514378943e-11,1
3.6720121468347185e-12,1
1.3380758198977704e-10,1
3.735894831553248e-12,0
1.5472076070457308e-11,0
4.302504886372304e-11,0
2.9622932539896776e-11,1
3.5480491106527158e-12,0
3.881994280306449e-12,1
2.064435854087738e-11,1
1.7408388836665422e-11,0
3.4602896590183465e-12,0
1.6958636938481867e-11,0
3.4602896590183465e-12,0
3.6720121468347185e-12,1
3.393485720401164e-11,1
3.915478200239197e-11,1
2.2985794469060183e-11,0
3.6398175448878335e-12,0
1.3904816588586307e-11,0
4.091424963055647e-11,1
3.3930387353254176e-12,1
4.7976622783411805e-11,1
3.735894831553248e-12,0
4.768303536954214e-11,1
3.4816101955915614e-12,1
1.236305921394661e-11,1
3.8540019630885007e-11,1
8.779805221501221e-11,0
3.774401432876656e-12,1
3.6398175448878335e-12,0
2.4046054669713225e-11,0
1.977635426844436e-11,0
3.6398175448878335e-12,0
3.574511736575177e-12,1
1.3296359291619625e-11,1
1.4194239596632405e-11,0
1.2270369111102127e-11,1
2.344102322545255e-11,1
1.493841000969442e-11,1
2.682914417024845e-11,1
3.6720121468347185e-12,1
3.5480491106527158e-12,0
3.208518454663874e-11,0
4.239618905835297e-12,1
1.938507413893941e-11,1
2.4223250379487194e-11,1
4.371863615180405e-12,1
1.7036500818384855e-11,1
2.790417104583874e-11,0
8.925750968051788e-11,1
3.6720121468347185e-12,1
1.699965853574078e-11,0
1.2357123304319529e-11,1
3.6720121468347185e-12,1
7.75707025408387e-11,0
3.4816101955915614e-12,1
3.774401432876656e-12,1
7.462133886226445e-11,0
2.952131936631278e-11,0
3.735894831553248e-12,0
2.98492490567317e-11,1
1.7136334841466405e-11,0
1.376340653171718e-11,0
1.3946144975775323e-11,1
2.0581136530542528e-11,1
1.3726851559035695e-11,0
3.2235667387976073e-11,1
3.4602896590183465e-12,0
3.908948299208177e-11,1
1.338709614292086e-11,1
9.417477856651207e-11,1
3.6030533525737956e-11,0
3.4602896590183465e-12,0
3.574511736575177e-12,1
3.5480491106527158e-12,0
2.7840958757731312e-11,1
3.4602896590183465e-12,0
1.7790040093620164e-11,0
2.8566618542825752e-11,1
3.774401432876656e-12,1
1.2574323719395022e-11,1
4.053920621169171e-12,0
1.7346400649261856e-10,1
3.836636429751128e-12,0
1.6028029984845775e-11,1
3.6720121468347185e-12,1
3.574511736575177e-12,1
3.0097443876133364e-11,1
1.2877453045819608e-11,1
1.2850439766685066e-11,1
7.763937458829017e-11,1
2.0975160056238335e-11,1
1.9935251923805024e-11,1
1.590635169835992e-11,0
1.4662098197418677e-11,1
1.476578168327121e-11,0
3.4602896590183465e-12,0
4.371863615180405e-12,1
4.8263915091693476e-11,1
3.5480491106527158e-12,0
3.881994280306449e-12,1
3.0681616720963216e-11,0
3.026347206434637e-11,1
7.392415852427345e-11,0
3.452416197723144e-11,1
3.032065906410806e-11,0
1.3111562307564424e-11,1
3.5480491106527158e-12,0
1.2986266187934702e-11,1
3.4602896590183465e-12,0
3.050993038030712e-11,1
1.660338897019684e-11,1
3.6720121468347185e-12,1
3.5480491106527158e-12,0
3.3930387353254176e-12,1
1.997207771815128e-11,0
4.114201850459372e-12,1
1.5387895345192306e-11,0
2.0098156468249625e-11,1
3.774401432876656e-12,1
4.652316775020868e-11,0
2.756915880869437e-11,0
3.995134638553143e-12,1
1.3575226063976818e-11,0
1.7075730501390234e-11,0
1.7908608765291496e-11,0
3.6720121468347185e-12,1
5.02374805018116e-11,0
3.9424705360899775e-12,0
1.3937682551818604e-11,1
1.9437549890114035e-11,1
3.574511736575177e-12,1
3.589936040044601e-11,1
3.5480491106527158e-12,0
2.0860634972615854e-11,1
3.4816101955915614e-12,1
3.4602896590183465e-12,0
1.5796579077319744e-11,0
2.324590602839635e-11,0
1.8916395135253576e-11,0
1.990888989054428e-11,0
3.1712863468176147e-11,0
3.735894831553248e-12,0
1.4128898110407193e-11,0
3.735894831553248e-12,0
3.3930387353254176e-12,1
1.1740010847175475e-11,1
3.5480491106527158e-12,0
3.4602896590183465e-12,0
2.1359392744823757e-11,1
3.881994280306449e-12,1
3.705077960915018e-11,1
3.4602896590183465e-12,0
2.0142576763663418e-11,1
1.7128093158916625e-11,0
2.1566189997702248e-11,0
4.544156874557713e-11,1
3.6398175448878335e-12,0
7.113615373362393e-11,1
3.881994280306449e-12,1
3.574511736575177e-12,1
1.5952052621230466e-11,1
3.6720121468347185e-12,1
4.409639377497895e-11,0
7.716814590337423e-11,1
1.2246326292698656e-11,1
4.296424212809515e-12,0
2.481135099079011e-11,0
3.4816101955915614e-12,1
4.461422385516745e-11,1
1.5911790023713594e-11,1
4.114201850459372e-12,1
1.575560887833447e-11,1
2.7313318822203602e-11,0
1.458568720344601e-11,1
3.4602896590183465e-12,0
2.917603911979237e-11,0
2.581119632424301e-11,0
1.3843632773052298e-11,0
3.9424705360899775e-12,0
1.3857792267672526e-11,0
1.9484730859435574e-11,1
3.4816101955915614e-12,1
3.6498288171699796e-11,1
1.7318926410897583e-11,1
1.3751720551410253e-11,0
3.2896078269607916e-11,1
3.129560046702244e-11,1
3.881994280306449e-12,1
1.498669010099619e-11,1
3.774401432876656e-12,1
4.765506566690802e-11,0
4.114201850459372e-12,1
3.881994280306449e-12,1
3.4816101955915614e-12,1
1.2388552346005451e-11,1
5.518040898265789e-11,1
1.494863765218864e-09,1
1.9008259707590805e-11,1
1.8363221905206188e-11,1
3.4602896590183465e-12,0
1.7396306403656917e-11,1
3.6398175448878335e-12,0
1.4199642133452249e-11,1
1.2431579198834021e-11,1
4.875803932797759e-11,1
3.6720121468347185e-12,1
6.03632654431882e-11,1
1.5458160512792634e-11,0
3.836636429751128e-12,0
3.3930387353254176e-12,1
1.7746001644862547e-10,1
1.9877233545988278e-11,0
2.948423483065755e-11,1
3.574511736575177e-12,1
3.6720121468347185e-12,1
3.735894831553248e-12,0
3.6398175448878335e-12,0
9.133063259660912e-11,0
2.7311998559613402e-11,1
2.3949049386153797e-11,0
3.3930387353254176e-12,1
1.701277678725913e-11,0
3.574511736575177e-12,1
8.233321287333261e-11,1
2.3130166027023264e-11,0
1.4136179608686353e-11,0
0.24790686997273903,0
3.4602896590183465e-12,0
1.338905816188527e-11,0
3.5480491106527158e-12,0
8.346148729264574e-11,1
2.4446699299741724e-11,1
4.114201850459372e-12,1
3.595071915145092e-11,1
2.504546847899402e-11,1
3.574511736575177e-12,1
1.544913704081147e-11,1
4.7040041204799145e-11,1
2.0411419939144277e-11,0
2.5083407405479327e-11,1
1.8882952642250168e-11,0
1.5373111218299187e-11,1
1.9794564125509567e-11,0
7.876026159950419e-11,1
6.840366390286671e-11,1
8.814503816768433e-11,1
3.4602896590183465e-12,0
2.80343382157663e-11,1
