id,race,s,h_c
9415,1,1,1
9417,1,6,1
9422,0,9,0
9433,0,1,0
9440,0,5,0
9456,0,7,0
9465,0,1,0
9473,0,7,0
9485,1,1,0
9486,0,5,1
9491,1,5,0
9492,0,6,0
9502,0,5,0
9506,0,9,1
9509,0,7,1
9510,1,2,0
9512,0,6,0
9513,0,1,0
9514,1,1,0
9515,0,4,0
9519,1,6,1
9544,1,9,1
9545,0,4,0
9549,0,9,0
9560,1,8,1
9561,1,7,1
9562,0,4,1
9568,0,6,1
9578,0,7,0
9580,0,7,0
9585,0,9,0
9591,0,5,1
9594,0,6,0
9598,1,6,0
9610,1,1,0
9613,1,4,1
9619,1,6,1
9620,1,10,1
9623,1,7,0
9624,0,3,0
9635,1,1,0
9636,0,10,1
9650,0,3,0
9665,1,5,0
9676,0,9,0
9679,0,5,0
9681,0,7,1
9688,1,2,0
9690,0,2,0
9704,0,3,0
9716,0,6,0
9717,1,1,0
9719,0,7,0
9720,1,3,1
9723,0,4,0
9729,0,5,1
9730,1,2,0
9738,0,7,0
9740,0,9,1
9749,1,10,1
9757,0,6,0
9758,1,4,1
9761,0,7,0
9763,1,10,0
9771,0,2,0
9775,1,1,0
9780,0,7,1
9785,1,2,0
9786,0,10,1
9791,1,5,0
9801,0,5,0
9812,0,7,0
9813,1,5,0
9814,0,8,1
9816,0,9,0
9818,1,5,1
9822,1,4,1
9826,0,10,1
9827,1,2,0
9832,1,4,1
9839,1,5,0
9848,1,6,0
9850,0,2,0
9851,0,1,1
9853,1,6,1
9855,1,2,0
9856,0,9,0
9857,0,9,1
9861,1,2,0
9863,0,10,0
9868,0,10,0
9881,1,7,1
9885,0,7,0
9890,0,1,0
9899,0,2,0
9902,0,1,1
9906,1,2,0
9909,0,9,1
9910,0,9,1
9917,0,1,0
9923,0,5,1
9930,1,1,0
9950,1,7,0
9953,0,3,1
9963,0,9,0
9966,0,5,1
9967,0,8,0
9971,1,1,0
9979,1,1,0
9980,0,6,1
9985,1,4,0
9989,0,9,1
9993,0,1,0
10003,0,4,0
10007,0,6,0
10019,0,5,1
10022,0,6,1
10023,1,5,0
10028,0,9,0
10034,0,4,0
10066,0,6,0
10081,0,8,1
10085,0,4,0
10088,0,2,0
10097,0,3,1
10098,1,1,0
10103,1,8,0
10105,1,9,0
10133,1,2,0
10137,0,7,0
10139,0,3,1
10148,0,7,1
10156,1,6,0
10161,1,2,0
10162,0,10,0
10166,1,1,0
10167,0,6,1
10168,1,1,0
10172,0,8,0
10177,0,10,0
10184,0,8,0
10203,0,3,0
10214,0,10,0
10215,0,8,0
10219,1,8,1
10229,0,2,0
10230,1,1,0
10232,0,1,1
10233,0,5,0
10236,1,9,0
10247,0,7,0
10249,1,1,0
10256,1,4,0
10272,0,4,0
10273,0,3,1
10281,1,1,0
10287,1,3,0
10290,0,10,1
10291,0,8,0
10296,0,3,0
10306,1,1,1
10308,1,4,0
10309,0,5,1
10318,0,3,0
10336,0,8,1
10338,1,2,1
10339,0,10,1
10353,0,2,0
10360,1,1,0
10368,0,9,0
10377,1,1,0
10390,1,4,1
10391,0,9,0
10396,0,8,0
10400,1,7,0
10403,1,5,1
10405,1,2,0
10407,0,8,1
10409,1,2,0
10412,1,1,0
10417,1,1,0
10420,1,4,1
10422,1,3,1
10427,1,2,0
10432,0,4,0
10446,0,4,0
10448,0,4,1
10459,0,5,0
10464,1,1,0
10467,1,1,0
10471,0,3,1
10472,1,3,0
10478,0,3,0
10488,0,3,0
10519,0,9,1
10521,1,2,0
10524,0,6,0
10526,1,6,0
10534,0,8,0
10535,0,6,1
10547,0,5,1
10555,0,3,1
10558,0,6,1
10566,0,7,0
10576,1,1,0
10584,1,5,1
10589,0,5,1
10602,0,9,0
10608,1,2,1
10616,0,5,0
10620,1,1,0
10633,1,7,0
10634,0,10,0
10638,0,2,0
10646,0,8,1
10647,1,5,1
10652,0,6,1
10659,0,10,1
10663,0,1,0
10665,0,6,1
10668,0,9,0
10674,0,10,0
10677,0,9,1
10679,1,1,0
10680,0,6,1
10686,1,1,0
10687,0,9,0
10696,0,10,0
10701,0,10,0
10702,0,6,0
10704,0,5,0
10710,0,10,0
10720,0,6,1
10723,1,6,1
10732,1,3,0
10736,0,6,1
10749,0,2,0
10752,1,4,0
10756,1,4,0
10766,0,7,1
10767,1,7,0
10774,0,1,1
10786,1,3,0
10787,0,7,1
10791,0,8,0
10794,0,6,1
10797,1,9,0
10803,1,1,0
10807,1,9,1
10808,1,5,1
10812,0,10,0
10837,0,6,0
10838,0,6,1
10844,1,8,1
10845,1,1,0
10849,0,7,1
10850,0,10,0
10860,0,6,0
10866,0,1,0
10869,0,10,1
10876,0,2,0
10887,0,10,0
10889,0,7,0
10891,1,5,0
10893,1,2,0
10894,0,4,0
10899,1,5,1
10913,0,7,1
10918,1,3,0
10927,0,6,0
10928,0,5,0
10932,0,3,0
10936,0,6,1
10940,1,9,0
10941,1,4,1
10946,0,5,0
10952,1,2,0
10959,0,4,0
10968,0,6,0
10969,0,3,1
10971,1,2,0
10975,0,2,0
10985,0,10,1
10986,0,1,0
10992,1,6,1
10995,0,9,0
10997,0,3,0
11000,0,2,0
11008,0,8,0
11009,0,8,0
11013,1,3,1
11019,1,1,0
11029,0,6,0
11030,1,1,0
11040,1,2,1
11058,0,7,1
11064,0,4,0
11068,1,1,0
11069,1,9,0
11074,1,9,1
11080,0,2,0
11091,0,3,0
11092,1,4,0
11095,1,1,0
11109,0,2,0
11110,0,1,1
11113,1,6,1
11117,0,1,0
11119,0,9,1
11122,0,10,1
11125,1,2,0
11129,0,8,1
11133,0,7,0
11136,1,2,1
11139,0,10,0
11144,0,6,1
11151,0,4,0
11154,0,4,0
11156,0,5,0
11158,1,2,0
11159,0,10,0
11162,1,6,0
11182,0,5,1
11187,1,3,1
11191,1,3,0
11205,0,8,1
11208,0,3,0
11212,0,6,1
11214,0,7,0
11215,0,3,1
11219,0,10,0
11223,0,9,0
11229,1,1,0
11236,0,2,0
11239,0,7,0
11246,0,7,0
11247,0,6,0
11249,1,1,0
11250,1,2,1
11253,1,1,1
11255,0,7,0
11256,1,1,0
11261,0,6,1
11266,1,1,0
11267,0,7,1
11283,1,5,0
11284,0,4,1
11288,1,6,0
11290,0,10,0
11294,1,8,1
11295,0,2,1
11296,0,10,1
11298,0,10,0
11300,0,9,1
11307,1,2,0
11314,0,8,0
11315,0,9,1
11320,0,2,0
11347,0,4,1
11349,0,2,0
11359,0,7,0
11368,0,8,1
11370,0,8,1
11372,1,3,0
11374,0,10,0
11378,1,2,0
11387,1,7,1
11390,0,4,0
11394,0,9,0
11398,0,8,0
11402,1,3,0
11421,1,3,0
11429,0,5,1
11432,0,8,0
11446,0,1,0
11450,0,3,1
11451,1,4,0
11454,1,7,0
11458,0,3,1
11459,0,5,1
11468,1,1,0
11479,1,1,0
11485,0,5,0
11494,0,5,1
11502,1,1,1
11509,1,1,0
11511,0,5,0
11524,0,6,1
11525,0,6,1
11531,1,4,1
11532,0,10,1
11538,1,1,0
11551,1,3,1
11554,0,6,1
11567,1,1,0
11577,1,2,1
11578,0,1,0
11582,0,9,0
11601,0,1,0
11608,0,7,0
11612,1,1,0
11613,0,9,1
11616,1,1,0
11626,0,2,0
11629,0,4,0
11637,1,3,0
11643,1,1,0
11649,1,4,0
11651,0,9,1
11653,0,4,1
11669,0,2,0
11673,0,10,0
11679,0,3,1
11684,0,9,1
11688,0,2,0
11692,0,4,1
11697,1,5,1
11700,0,2,0
11708,0,10,0
11711,0,9,0
11716,0,2,0
11731,1,1,0
11733,1,5,0
11734,0,10,1
11735,1,1,0
11739,1,4,1
11746,0,2,0
11749,1,7,0
11752,0,1,1
